TIMESTAMP,TRIAL,SHOPKEEPER,SPATIAL_STATE,STATE_TARGET,CUSTOMER_TYPE,CUSTOMER_FROM_MOTION,CUSTOMER_TO_MOTION,CUSTOMER_LOCATION,SHOPKEEPER_FROM_MOTION,SHOPKEEPER_TO_MOTION,SHOPKEEPER_LOCATION,CUSTOMER_SPEECH,CUSTOMER_KEYWORDS,OUTPUT_SPATIAL_STATE,OUTPUT_STATE_TARGET,OUTPUT_CUSTOMER_FROM_MOTION,OUTPUT_CUSTOMER_TO_MOTION,OUTPUT_CUSTOMER_LOCATION,OUTPUT_SHOPKEEPER_FROM_MOTION,OUTPUT_SHOPKEEPER_TO_MOTION,OUTPUT_SHOPKEEPER_LOCATION,SHOPKEEPER_SPEECH,SHOPKEEPER_KEYWORDS,CLUSTER_ID,IS_BAD_CLUSTER
1437720090,569,PROACTIVE,WAITING,NONE,NOVICE,DOOR,CANON,CANON,NONE,NONE,SERVICE_COUNTER,NONE,NO_KEYWORD,PRESENT_X,CANON,NONE,NONE,CANON,SERVICE_COUNTER,CANON,CANON,good afternoon how can I help,good afternoon,1;PRESENT_X;CANON,-
1437720101,569,PROACTIVE,PRESENT_X,CANON,NOVICE,NONE,NONE,CANON,NONE,NONE,CANON,I'm looking for a simple to use this looks amazing kind of expensive,simple,PRESENT_X,CANON,NONE,NONE,CANON,NONE,NONE,CANON,is it weighs a kilogram and it got very cold like settings can I ask what sort of pictures you like to take,kilogram;sort;settings;pictures,25;PRESENT_X;CANON,-
1437720119,569,PROACTIVE,PRESENT_X,CANON,NOVICE,NONE,NONE,CANON,NONE,NONE,CANON,A trip a simple trip like it may lead beats end stuff like this so I'm I'm looking for something very simple to use,simple trip;beats;stuff,PRESENT_X,NIKON,NONE,NONE,CANON,CANON,NIKON,NIKON,we have two cameras that a quite simple to use and can be set the full automatic the sunny over here is $550 and it takes excellent quality pictures almost as good as this camera the Nikon over here is $68 and is designed for friends picnics it's a fun camera,excellent quality pictures;camera;Nikon;cameras;friends;fun,65;PRESENT_X;CANON,-
1437720149,569,PROACTIVE,PRESENT_X,NIKON,NOVICE,NONE,NONE,NIKON,NONE,NONE,NIKON,and what about the resolution of this Colorado,resolution;Colorado,PRESENT_X,NIKON,NONE,NONE,NIKON,NONE,NONE,NIKON,20 megapixel sensor end together with the feelings of your mobile phone straightaway for price,megapixel sensor end;mobile phone;feelings;price,18;PRESENT_X;NIKON,-
1437720172,569,PROACTIVE,PRESENT_X,NIKON,NOVICE,NONE,NONE,NIKON,NONE,NONE,NIKON,what what is the what is the of the optical somehow it doesn't work how far can a can as soon,NO_KEYWORD,PRESENT_X,NIKON,NONE,NONE,NIKON,NONE,NONE,NIKON,Let's give it a go take it take a picture if you like can you see this leave it here is your optical zoom zoom in end out end see you gonna five times range,optical zoom zoom;times range;leave;picture;end,315;PRESENT_X;NIKON,-
1437720189,569,PROACTIVE,PRESENT_X,NIKON,NOVICE,NONE,NONE,NIKON,NONE,NONE,NIKON,all is going to try or actually very good do you have to have a camera with a better like a 20 times or something,camera;times,PRESENT_X,SONY,NONE,NONE,NIKON,NIKON,SONY,SONY,The cameras in the shop taken to change the lenses so back to the lens you bye this camera Francis is $550 end an interchangeable lens give you a twenty times or be another five dollars,interchangeable lens;camera Francis;dollars;lenses;cameras;shop;end;times,67;PRESENT_X;NIKON,BAD
1437720221,569,PROACTIVE,PRESENT_X,SONY,NOVICE,NONE,NONE,SONY,NONE,NONE,SONY,I just want something simple,NO_KEYWORD,PRESENT_X,NIKON,NONE,NONE,SONY,SONY,NIKON,NIKON,Is the Nichols quite good feel needs if you're used to taking pictures with your mobile phone it can work in a similar way but the result is much better if you don't have that annoying lag when you lineup your mobile phone camera,mobile phone camera;annoying lag;good feel;similar way;Nichols;result;pictures,227;PRESENT_X;SONY,-
1437720247,569,PROACTIVE,PRESENT_X,NIKON,NOVICE,NONE,NONE,NIKON,NONE,NONE,NIKON,oh I see I see stuff like that I don't really like the color of this one do you have one or colors,stuff;color;colors,PRESENT_X,NIKON,NONE,NONE,NIKON,NONE,NONE,NIKON,it goes to go to do black silver red and purple,black silver,104;PRESENT_X;NIKON,-
1437720260,569,PROACTIVE,PRESENT_X,NIKON,NOVICE,NONE,NONE,NIKON,NONE,NONE,NIKON,so good so good and what about life miles isn't because I want to live pictures,life miles;pictures,PRESENT_X,NIKON,NONE,NONE,NIKON,NONE,NONE,NIKON,it's got limited manual settings so you'll be able to make the picture a little bit lighter or a little bit but not too much else,little bit;manual settings;picture,156;PRESENT_X;NIKON,-
1437720281,569,PROACTIVE,PRESENT_X,NIKON,NOVICE,NONE,NONE,NIKON,NONE,NONE,NIKON,oh I see I see and can you tell me the price again about this,price,PRESENT_X,NIKON,NONE,NONE,NIKON,NONE,NONE,NIKON,its only $68,NO_KEYWORD,132;PRESENT_X;NIKON,-
1437720292,569,PROACTIVE,PRESENT_X,NIKON,NOVICE,NONE,NONE,NIKON,NONE,NONE,NIKON,ok thank you very much for your health,health,WAITING,NONE,NONE,NONE,NIKON,NIKON,SERVICE_COUNTER,SERVICE_COUNTER,anytime have a good afternoon,good afternoon,192;PRESENT_X;NIKON,-
1437720360,570,PROACTIVE,NONE,SONY,ADVANCED,DOOR,SONY,SONY,NONE,NONE,CANON,NONE,NO_KEYWORD,NONE,NIKON,DOOR,NIKON,NIKON,NONE,NONE,CANON,NONE,NO_KEYWORD,0;NONE;NIKON,-
1437720366,570,PROACTIVE,NONE,NIKON,ADVANCED,DOOR,NIKON,NIKON,NONE,NONE,CANON,NONE,NO_KEYWORD,NONE,NIKON,NONE,NONE,NIKON,NONE,NONE,CANON,NONE,NO_KEYWORD,0;NONE;NIKON,-
1437720392,570,PROACTIVE,NONE,CANON,ADVANCED,NIKON,CANON,CANON,NONE,NONE,CANON,NONE,NO_KEYWORD,PRESENT_X,CANON,NONE,NONE,CANON,NONE,NONE,CANON,good afternoon how can I help,good afternoon,1;PRESENT_X;CANON,-
1437720402,570,PROACTIVE,PRESENT_X,CANON,ADVANCED,NONE,NONE,CANON,NONE,NONE,CANON,I am looking for a camera something like you you know like I'm a professional photographer end wanted to have a trip end I don't want to take like something that big but you know good enough for me to be able to pull some of these pictures,professional photographer end;trip end;camera;pictures,PRESENT_X,CANON,NONE,NONE,CANON,NONE,NONE,CANON,Canon 5d mark 3 is a professional you're probably used one before but you know its already wearing a kilogram before you add other things like your kid which could make it two or three or five kilograms,kilograms;kilogram;Canon;kid;mark;things,92;PRESENT_X;CANON,-
1437720434,570,PROACTIVE,PRESENT_X,CANON,ADVANCED,NONE,NONE,CANON,NONE,NONE,CANON,I use models like this for a maze may work from work I'm looking for something like a little bit later than this,little bit;maze;models;work,PRESENT_X,SONY,NONE,NONE,CANON,CANON,SONY,SONY,have you seen this sunny out for a 6000 before,NO_KEYWORD,329;PRESENT_X;SONY,-
1437720446,570,PROACTIVE,PRESENT_X,SONY,ADVANCED,NONE,NONE,CANON,CANON,SONY,SONY,oh no no no show me please,NO_KEYWORD,PRESENT_X,SONY,CANON,SONY,SONY,CANON,SONY,SONY,quality of photos from this is almost as good as the Canon no you still have to be a little bit careful with how you haven't looked in your software but it up feel the weight this as a standard,little bit;Canon;quality;photos;software;weight;standard,167;PRESENT_X;SONY,-
1437720463,570,PROACTIVE,PRESENT_X,SONY,ADVANCED,NONE,NONE,SONY,NONE,NONE,SONY,and see how far and nothing different color,color,PRESENT_X,SONY,NONE,NONE,SONY,NONE,NONE,SONY,it comes in black white and silver,silver,210;PRESENT_X;SONY,-
1437720475,570,PROACTIVE,PRESENT_X,SONY,ADVANCED,NONE,NONE,SONY,NONE,NONE,SONY,what about the L to focus can I can I sit in different businesses it has,different businesses,PRESENT_X,SONY,NONE,NONE,SONY,NONE,NONE,SONY,blinds for the autofocus 179 auto focus points and the software is very fast it's very responsive you can choose area you want to focus and it'll fall over live within the frame swell,auto focus points;autofocus;swell;blinds;frame;software;area,334;PRESENT_X;SONY,BAD
1437720495,570,PROACTIVE,PRESENT_X,SONY,ADVANCED,NONE,NONE,SONY,NONE,NONE,SONY,long exposure pictures can I use discover,long exposure pictures,PRESENT_X,SONY,NONE,NONE,SONY,NONE,NONE,SONY,There also limits this camera will go up to 30 seconds exposure but if you want to go to anything longer like a minutes or we even you need a bulb setting on the camera end you would have to go back to something much heavier,camera end;bulb;exposure,23;PRESENT_X;SONY,-
1437720518,570,PROACTIVE,PRESENT_X,SONY,ADVANCED,NONE,NONE,SONY,NONE,NONE,SONY,thank you very much for your help,help,WAITING,NONE,NONE,NONE,SONY,SONY,SERVICE_COUNTER,SERVICE_COUNTER,no problem see you again,problem,69;PRESENT_X;SONY,-
1437720550,571,PROACTIVE,WAITING,NONE,ADVANCED,DOOR,SONY,SONY,NONE,NONE,SERVICE_COUNTER,NONE,NO_KEYWORD,WAITING,NONE,NONE,NONE,SONY,NONE,NONE,SERVICE_COUNTER,NONE,NO_KEYWORD,0;WAITING;NONE,-
1437720556,571,PROACTIVE,WAITING,NONE,ADVANCED,NONE,NONE,SONY,NONE,NONE,SERVICE_COUNTER,excuse me,NO_KEYWORD,PRESENT_X,SONY,NONE,NONE,SONY,SERVICE_COUNTER,SONY,SONY,NONE,NO_KEYWORD,0;PRESENT_X;SONY,-
1437720563,571,PROACTIVE,PRESENT_X,SONY,ADVANCED,NONE,NONE,SONY,NONE,NONE,SONY,Looking for what I can they get more exposure pictures end I really care about the price goes for my job,exposure pictures;price;job,PRESENT_X,CANON,NONE,NONE,SONY,SONY,CANON,CANON,oh so you're looking for a business package full creative control so the camera,business package;camera;control,149;PRESENT_X;SONY,-
1437720582,571,PROACTIVE,PRESENT_X,CANON,ADVANCED,SONY,CANON,CANON,SONY,CANON,CANON,yeah yeah what are the options here,options,PRESENT_X,CANON,NONE,NONE,CANON,NONE,NONE,CANON,the Canon 5d mark 3 will be able to do anything you want so if you could have talked shutter speed of 30 seconds then you have a setting where you can keep the shutter open for as long as you want I mean its an hour a week,shutter speed;Canon;mark;setting,164;PRESENT_X;CANON,-
1437720599,571,PROACTIVE,PRESENT_X,CANON,ADVANCED,NONE,NONE,CANON,NONE,NONE,CANON,oh I see and what about this site,site,PRESENT_X,CANON,NONE,NONE,CANON,NONE,NONE,CANON,full-frame CMOS sensor so it's got outstanding resolution and you have great performance in low light with full-size sensor and an ISO 6400,full-frame CMOS sensor;full-size sensor;great performance;low light;ISO,148;PRESENT_X;CANON,-
1437720615,571,PROACTIVE,PRESENT_X,CANON,ADVANCED,NONE,NONE,CANON,NONE,NONE,CANON,what about this do my nails it seems is quite taken to put everything in manual mode and we used to this kind of coming,manual mode;nails;kind,PRESENT_X,CANON,NONE,NONE,CANON,NONE,NONE,CANON,Can do everything in manual mode so it will also give you software style grass that you can manually set to adjust histograms and start within the camera manually,software style grass;manual mode;histograms;camera,321;PRESENT_X;CANON,-
1437720639,571,PROACTIVE,PRESENT_X,CANON,ADVANCED,NONE,NONE,CANON,NONE,NONE,CANON,NONE,NO_KEYWORD,PRESENT_X,CANON,NONE,NONE,CANON,NONE,NONE,CANON,have you use the cannon before,cannon,267;PRESENT_X;CANON,-
1437720642,571,PROACTIVE,PRESENT_X,CANON,ADVANCED,NONE,NONE,CANON,NONE,NONE,CANON,No not this will actually more like it,NO_KEYWORD,PRESENT_X,CANON,NONE,NONE,CANON,NONE,NONE,CANON,as if you know anybody with some old lenses lenses under about ten years old I compatible with this camera body as well,old lenses lenses;camera body;anybody,84;PRESENT_X;CANON,-
1437720657,571,PROACTIVE,PRESENT_X,CANON,ADVANCED,NONE,NONE,CANON,NONE,NONE,CANON,oh really that sucks was a very interesting and what about the price,price,PRESENT_X,CANON,NONE,NONE,CANON,NONE,NONE,CANON,this camera body is $2000 and then of course the lens focus extra paper please pick it up see how it feels in your hands,focus extra paper;camera body;lens;hands;course,215;PRESENT_X;CANON,-
1437720673,571,PROACTIVE,PRESENT_X,CANON,ADVANCED,NONE,NONE,CANON,NONE,NONE,CANON,oh I actually just lighter than the normal of have tried what's the wait,wait,PRESENT_X,CANON,NONE,NONE,CANON,NONE,NONE,CANON,this camera body weighs a kilogram but remember it doesn't have a lens on it so that will double the weight,camera body;kilogram;remember;lens;weight,145;PRESENT_X;CANON,-
1437720689,571,PROACTIVE,PRESENT_X,CANON,ADVANCED,NONE,NONE,CANON,NONE,NONE,CANON,looks like a very good camera will send you a love you too thank you,good camera;love,WAITING,NONE,NONE,NONE,CANON,CANON,SERVICE_COUNTER,SERVICE_COUNTER,no problem have a good afternoon,good afternoon;problem,10;PRESENT_X;CANON,-
1437720739,572,PROACTIVE,NONE,SONY,ADVANCED,DOOR,SONY,SONY,NONE,NONE,NIKON,NONE,NO_KEYWORD,NONE,SONY,NONE,NONE,SONY,NONE,NONE,NIKON,good afternoon how can I help,good afternoon,1;NONE;SONY,-
1437720754,572,PROACTIVE,NONE,NIKON,ADVANCED,SONY,NIKON,NIKON,NONE,NONE,NIKON,NONE,NO_KEYWORD,NONE,NIKON,SONY,NIKON,NIKON,NONE,NONE,NIKON,NONE,NO_KEYWORD,0;NONE;NIKON,-
1437720757,572,PROACTIVE,NONE,NIKON,ADVANCED,SONY,NIKON,NIKON,NONE,NONE,NIKON,hello like I want to buy a camera with all this this looks like enough for what I need,camera,PRESENT_X,NIKON,NONE,NONE,NIKON,NONE,NONE,NIKON,can I ask what sort of pictures you like to take,sort;pictures,25;PRESENT_X;NIKON,-
1437720768,572,PROACTIVE,PRESENT_X,NIKON,ADVANCED,NONE,NONE,NIKON,NONE,NONE,NIKON,Going to have a tree but I want to take sunset pictures,sunset pictures;tree,PRESENT_X,SONY,NONE,NONE,NIKON,NIKON,SONY,SONY,so you want good quality pictures at an affordable price,good quality pictures;affordable price,318;PRESENT_X;NIKON,-
1437720781,572,PROACTIVE,PRESENT_X,SONY,ADVANCED,NONE,NONE,NIKON,NIKON,SONY,SONY,This is something that I can I can take professional pictures but I don't want to take my big camera come over this week,big camera;professional pictures,PRESENT_X,SONY,NONE,NONE,SONY,NONE,NONE,SONY,when you traveling. So the flight can get in the way and you go to focus on your pictures,flight;way;pictures,110;PRESENT_X;SONY,-
1437720801,572,PROACTIVE,PRESENT_X,SONY,ADVANCED,NONE,NONE,SONY,NONE,NONE,SONY,NONE,NO_KEYWORD,PRESENT_X,SONY,NONE,NONE,SONY,NONE,NONE,SONY,The Sony I 6000 is designed to take pictures almost as good as the top end cameras you been using but feel how light it is it's only half a kilogram,end cameras;kilogram;Sony;pictures,114;PRESENT_X;SONY,-
1437720814,572,PROACTIVE,PRESENT_X,SONY,ADVANCED,NONE,NONE,SONY,NONE,NONE,SONY,NONE,NO_KEYWORD,PRESENT_X,SONY,NONE,NONE,SONY,NONE,NONE,SONY,century amarylis camera so lot of the mechanisms in the big cameras are not here so that's how they managed to save a lot of weight,big cameras;century amarylis;mechanisms;weight,178;PRESENT_X;SONY,-
1437720824,572,PROACTIVE,PRESENT_X,SONY,ADVANCED,NONE,NONE,SONY,NONE,NONE,SONY,printable compared to the lead full professional camera I like where this is going to the system,professional camera;lead,PRESENT_X,SONY,NONE,NONE,SONY,NONE,NONE,SONY,the disadvantages will firstly the shutter speed only goes up to 30 seconds and you have a long exposures you can take what about the money,shutter speed;long exposures;disadvantages;money,76;PRESENT_X;SONY,-
1437720846,572,PROACTIVE,PRESENT_X,SONY,ADVANCED,NONE,NONE,SONY,NONE,NONE,SONY,what about the manual testing supposed to feel flexibility,manual testing;flexibility,PRESENT_X,SONY,NONE,NONE,SONY,NONE,NONE,SONY,you can settle the basic things manually like a shutter aperture aya so but after that you can set a white balance but thats the limit,shutter aperture aya;white balance;basic things;limit,92;PRESENT_X;SONY,-
1437720862,572,PROACTIVE,PRESENT_X,SONY,ADVANCED,NONE,NONE,SONY,NONE,NONE,SONY,CNN what about their process more responses,CNN;responses;process,PRESENT_X,SONY,NONE,NONE,SONY,NONE,NONE,SONY,it has not increased that much that you can experiment with and depending on how you want to balance it up you can access them through a menu system,menu,91;PRESENT_X;SONY,-
1437720877,572,PROACTIVE,PRESENT_X,SONY,ADVANCED,NONE,NONE,SONY,NONE,NONE,SONY,do you have any different color,different color,PRESENT_X,SONY,NONE,NONE,SONY,NONE,NONE,SONY,we have it in black and white,NO_KEYWORD,37;PRESENT_X;SONY,-
1437720888,572,PROACTIVE,PRESENT_X,SONY,ADVANCED,NONE,NONE,SONY,NONE,NONE,SONY,only black and white will,black;white,PRESENT_X,SONY,NONE,NONE,SONY,NONE,NONE,SONY,I'm afraid so,NO_KEYWORD,102;PRESENT_X;SONY,-
1437720893,572,PROACTIVE,PRESENT_X,SONY,ADVANCED,NONE,NONE,SONY,NONE,NONE,SONY,NONE,NO_KEYWORD,PRESENT_X,SONY,NONE,NONE,SONY,NONE,NONE,SONY,it's designed to be a camera for a purpose for people who love traveling and we traveling light but still want to take great photos,great photos;camera;purpose;people;light,231;PRESENT_X;SONY,-
1437720902,572,PROACTIVE,PRESENT_X,SONY,ADVANCED,NONE,NONE,SONY,NONE,NONE,SONY,what about fixing supper or something,supper,PRESENT_X,SONY,NONE,NONE,SONY,NONE,NONE,SONY,Mickey Factz built into this if you want to upload directly to Facebook with some classes strongholds people change the color of the hair oh so forth this similar to the artistic effects in your mobile phone up,Mickey Factz;artistic effects;mobile phone;Facebook;classes;people;color;hair,44;PRESENT_X;SONY,BAD
1437720917,572,PROACTIVE,PRESENT_X,SONY,ADVANCED,NONE,NONE,SONY,NONE,NONE,SONY,voice it is this sounds very very interesting,NO_KEYWORD,PRESENT_X,SONY,NONE,NONE,SONY,NONE,NONE,SONY,NONE,NO_KEYWORD,0;PRESENT_X;SONY,-
1437720921,572,PROACTIVE,PRESENT_X,SONY,ADVANCED,NONE,NONE,SONY,NONE,NONE,SONY,thanks for your help anytime,thanks;help,WAITING,NONE,NONE,NONE,SONY,SONY,SERVICE_COUNTER,SERVICE_COUNTER,anytime have a good afternoon,good afternoon,192;PRESENT_X;SONY,-
1437720958,573,PROACTIVE,NONE,DOOR,NOVICE,NONE,NONE,DOOR,SERVICE_COUNTER,NIKON,NIKON,lookin fine thank you I'm looking for a friend,friend,FACE_TO_FACE,NONE,NONE,NONE,CANON,NONE,NONE,CANON,simple let let me explain the layout of the shop quickly over here we have full professional cameras very complex very expensive very heavy,professional cameras;layout;shop,30;FACE_TO_FACE;NONE,-
1437720977,573,PROACTIVE,PRESENT_X,CANON,NOVICE,NONE,NONE,CANON,NONE,NONE,CANON,NONE,NO_KEYWORD,PRESENT_X,CANON,NONE,NONE,CANON,NONE,NONE,CANON,We have cameras that around about $550 take fantastic travel photographs end a quite light but definitely simple if you put them in automatic mode but they also have manual override,fantastic travel photographs;manual override;automatic mode;cameras,127;PRESENT_X;CANON,BAD
1437720997,573,PROACTIVE,NONE,NIKON,NOVICE,CANON,NIKON,NIKON,NONE,NONE,NIKON,NONE,NO_KEYWORD,PRESENT_X,NIKON,NONE,NONE,NIKON,NONE,NONE,NIKON,NONE,NO_KEYWORD,0;PRESENT_X;NIKON,-
1437721007,573,PROACTIVE,PRESENT_X,NIKON,NOVICE,NONE,NONE,NIKON,NONE,NONE,NIKON,this sounds like a very good option to me but let's take a look of this semi professional one,good option;look,PRESENT_X,SONY,NONE,NONE,NIKON,NIKON,SONY,SONY,I'll be here at the nickel we have a camera that's incredibly easy to use its full automatic point and shoot design for family and friends and for getting out and having fun when you don't want the camera to get in the way,automatic point;camera;nickel;design;family;friends;fun;way,64;PRESENT_X;NIKON,-
1437721012,573,PROACTIVE,PRESENT_X,SONY,NOVICE,NONE,NONE,NIKON,NIKON,SONY,SONY,NONE,NO_KEYWORD,PRESENT_X,SONY,NONE,NONE,NIKON,NIKON,SONY,SONY,sure it's designed for people going to exotic locations doing something exciting you can do a trip of a lifetime with this cameras,exotic locations;lifetime;cameras;people;trip,144;PRESENT_X;SONY,-
1437721023,573,PROACTIVE,PRESENT_X,SONY,NOVICE,NONE,NONE,SONY,NONE,NONE,SONY,can I take these pictures pictures with the camera underwater,camera underwater;pictures pictures,PRESENT_X,SONY,NONE,NONE,SONY,NONE,NONE,SONY,what special accessories so all of these cameras are not waterproof unless you put them inside a housing,special accessories;cameras;housing,178;PRESENT_X;SONY,-
1437721040,573,PROACTIVE,PRESENT_X,SONY,NOVICE,NONE,NONE,SONY,NONE,NONE,SONY,oh I see and what about the way you can make it slide but what's the weather actually,way;weather,PRESENT_X,SONY,NONE,NONE,SONY,NONE,NONE,SONY,half a kilogram,kilogram;half,221;PRESENT_X;SONY,-
1437721053,573,PROACTIVE,PRESENT_X,SONY,NOVICE,NONE,NONE,SONY,NONE,NONE,SONY,and what about the price considered business telephone.,business telephone;price,PRESENT_X,SONY,NONE,NONE,SONY,NONE,NONE,SONY,$550 the next step up to a full professional camera would be $2000 without a lens,professional camera;lens;step,159;PRESENT_X;SONY,-
1437721065,573,PROACTIVE,PRESENT_X,SONY,NOVICE,NONE,NONE,SONY,NONE,NONE,SONY,oh my god I think it I think we took you like the band meeting with,band meeting;god,PRESENT_X,NIKON,NONE,NONE,SONY,SONY,NIKON,NIKON,you still take beautiful pictures with this it has a 20 megapixel sensor you can get some very nice and lodgements out of it much easy to use the parties and when you go hang out with people so it's a much easier camera to use,megapixel sensor;easier camera;beautiful pictures;lodgements;parties;people,128;PRESENT_X;NIKON,BAD
1437721085,573,PROACTIVE,PRESENT_X,NIKON,NOVICE,NONE,NONE,NIKON,NONE,NONE,NIKON,what about the resolution,resolution,PRESENT_X,NIKON,NONE,NONE,NIKON,NONE,NONE,NIKON,20 megapixels and it has a great lens this camera is designed to compete directly with your mobile phone camera so the quality is so much better but it's so much easier to use and its only $68,mobile phone camera;great lens;megapixels;quality,113;PRESENT_X;NIKON,-
1437721104,573,PROACTIVE,PRESENT_X,NIKON,NOVICE,NONE,NONE,NIKON,NONE,NONE,NIKON,Have been present most word pictures of my condition,word pictures;condition,PRESENT_X,NIKON,NONE,NONE,NIKON,NONE,NONE,NIKON,the preset modes let you tell it sometimes here in the snow at the beach if you're shooting fireworks or portrait so we can choose the best settings for you,preset modes;best settings;fireworks;snow;beach;portrait,172;PRESENT_X;NIKON,-
1437721126,573,PROACTIVE,PRESENT_X,NIKON,NOVICE,NONE,NONE,NIKON,NONE,NONE,NIKON,send you very much for your help,help,WAITING,NONE,NONE,NONE,NIKON,NIKON,SERVICE_COUNTER,SERVICE_COUNTER,no problem have a good afternoon,good afternoon;problem,10;PRESENT_X;NIKON,-
1437721179,574,PROACTIVE,WAITING,NONE,NOVICE,DOOR,SONY,SONY,NONE,NONE,SERVICE_COUNTER,NONE,NO_KEYWORD,PRESENT_X,NIKON,NONE,NONE,SONY,SERVICE_COUNTER,NIKON,NIKON,good afternoon how can I help,good afternoon,1;PRESENT_X;NIKON,-
