INDEX,TIMESTAMP,TRIAL,SHOPKEEPER,SPATIAL_STATE,STATE_TARGET,CUSTOMER_TYPE,CUSTOMER_FROM_MOTION,CUSTOMER_TO_MOTION,CUSTOMER_LOCATION,SHOPKEEPER_FROM_MOTION,SHOPKEEPER_TO_MOTION,SHOPKEEPER_LOCATION,CUSTOMER_SPEECH,CUSTOMER_KEYWORDS,OUTPUT_SPATIAL_STATE,OUTPUT_STATE_TARGET,OUTPUT_CUSTOMER_FROM_MOTION,OUTPUT_CUSTOMER_TO_MOTION,OUTPUT_CUSTOMER_LOCATION,OUTPUT_SHOPKEEPER_FROM_MOTION,OUTPUT_SHOPKEEPER_TO_MOTION,OUTPUT_SHOPKEEPER_LOCATION,SHOPKEEPER_SPEECH,SHOPKEEPER_KEYWORDS,CLUSTER_ID_SHOPKEEPER,IS_BAD_CLUSTER_SHOPKEEPER,CLUSTER_ID_CUSTOMER,IS_BAD_CLUSTER_CUSTOMER
2896,1435306783,185,PASSIVE,PRESENT_X,CANON,ADVANCED,NONE,NONE,CANON,NONE,NONE,CANON,Is this support for long exposure,long exposure;support,PRESENT_X,CANON,NONE,NONE,CANON,NONE,NONE,CANON,Yes actually it supports up to 30 seconds of long exposure,long exposure,3947;WAITING;NONE,0,3947;WAITING;NONE,0
2897,1435306793,185,PASSIVE,PRESENT_X,CANON,ADVANCED,NONE,NONE,CANON,NONE,NONE,CANON,NONE,NO_KEYWORD,PRESENT_X,CANON,NONE,NONE,CANON,NONE,NONE,CANON,it also supports bulb mode,bulb mode,3954;WAITING;NONE,0,3954;WAITING;NONE,0
2898,1435306796,185,PASSIVE,PRESENT_X,CANON,ADVANCED,NONE,NONE,CANON,NONE,NONE,CANON,How is the iso performance,performance,PRESENT_X,CANON,NONE,NONE,CANON,NONE,NONE,CANON,it goes up to 6400 iso with really low noise level,low noise level;iso,3962;WAITING;NONE,0,3962;WAITING;NONE,0
2899,1435306816,185,PASSIVE,PRESENT_X,CANON,ADVANCED,NONE,NONE,CANON,NONE,NONE,CANON,Is there any other manual setting camera,camera;manual setting,PRESENT_X,CANON,NONE,NONE,CANON,NONE,NONE,CANON,oh yes this one is only full manual that we have but we have a semi manual camera as well,semi manual camera,3979;WAITING;NONE,0,3979;WAITING;NONE,0
2900,1435306828,185,PASSIVE,PRESENT_X,SONY,ADVANCED,NONE,NONE,CANON,CANON,SONY,SONY,ok let's see,ok let,PRESENT_X,SONY,CANON,SONY,SONY,NONE,NONE,SONY,this camera supports manual settings but also has some preset mode,preset mode;manual settings;camera,3997;WAITING;NONE,0,3997;WAITING;NONE,0
2901,1435306846,185,PASSIVE,PRESENT_X,SONY,ADVANCED,NONE,NONE,SONY,NONE,NONE,SONY,what is iso performance,performance,PRESENT_X,SONY,NONE,NONE,SONY,NONE,NONE,SONY,it has 3200 levels of iso,levels;iso,4010;WAITING;NONE,0,4010;WAITING;NONE,0
2902,1435306856,185,PASSIVE,PRESENT_X,SONY,ADVANCED,NONE,NONE,SONY,NONE,NONE,SONY,and what about the synthesize,synthesize,PRESENT_X,SONY,NONE,NONE,SONY,NONE,NONE,SONY,for this it has aps-c sensor,aps-c sensor,4021;WAITING;NONE,0,4021;WAITING;NONE,0
2903,1435306876,185,PASSIVE,PRESENT_X,SONY,ADVANCED,NONE,NONE,SONY,NONE,NONE,SONY,thanks i will look around,thanks,WAITING,NONE,NONE,NONE,SONY,SONY,SERVICE_COUNTER,SERVICE_COUNTER,Ok ask me if you need any more help,help,4038;WAITING;NONE,0,4038;WAITING;NONE,0
2904,1435306880,185,PASSIVE,WAITING,NONE,ADVANCED,NONE,NONE,SONY,SONY,SERVICE_COUNTER,SERVICE_COUNTER,ok,ok,WAITING,NONE,NONE,NONE,SONY,SONY,SERVICE_COUNTER,SERVICE_COUNTER,NONE,NO_KEYWORD,4041;WAITING;NONE,0,4041;WAITING;NONE,0
2905,1435306935,186,PASSIVE,WAITING,NONE,NOVICE,DOOR,SONY,SONY,NONE,NONE,SERVICE_COUNTER,NONE,NO_KEYWORD,WAITING,NONE,NONE,NONE,SONY,NONE,NONE,SERVICE_COUNTER,NONE,NO_KEYWORD,4085;WAITING;NONE,0,4085;WAITING;NONE,0
2906,1435306941,186,PASSIVE,WAITING,NONE,NOVICE,SONY,CANON,CANON,NONE,NONE,SERVICE_COUNTER,NONE,NO_KEYWORD,WAITING,NONE,NONE,NONE,CANON,NONE,NONE,SERVICE_COUNTER,NONE,NO_KEYWORD,4095;WAITING;NONE,0,4095;WAITING;NONE,0
2907,1435306958,186,PASSIVE,WAITING,NONE,NOVICE,CANON,NIKON,NIKON,NONE,NONE,SERVICE_COUNTER,NONE,NO_KEYWORD,WAITING,NONE,NONE,NONE,NIKON,NONE,NONE,SERVICE_COUNTER,NONE,NO_KEYWORD,4111;WAITING;NONE,0,4111;WAITING;NONE,0
2908,1435306967,186,PASSIVE,WAITING,NONE,NOVICE,NONE,NONE,NIKON,NONE,NONE,SERVICE_COUNTER,excuse me,NO_KEYWORD,PRESENT_X,NIKON,NONE,NONE,NIKON,SERVICE_COUNTER,NIKON,NIKON,yes how can I help you,NO_KEYWORD,4119;WAITING;NONE,0,4119;WAITING;NONE,0
2909,1435306973,186,PASSIVE,PRESENT_X,NIKON,NOVICE,NONE,NONE,NIKON,NONE,NONE,NIKON,how much is this,NO_KEYWORD,PRESENT_X,NIKON,NONE,NONE,NIKON,NONE,NONE,NIKON,the 68 dollars,dollars,4126;WAITING;NONE,0,4126;WAITING;NONE,0
2910,1435306983,186,PASSIVE,PRESENT_X,NIKON,NOVICE,NONE,NONE,NIKON,NONE,NONE,NIKON,is there any other colors,colors,PRESENT_X,NIKON,NONE,NONE,NIKON,NONE,NONE,NIKON,Yes it comes with in purple pink black silver and red,pink black silver,4135;WAITING;NONE,0,4135;WAITING;NONE,0
2911,1435307017,186,PASSIVE,PRESENT_X,NIKON,NOVICE,NONE,NONE,NIKON,NONE,NONE,NIKON,House the weight,House;weight,PRESENT_X,NIKON,NONE,NONE,NIKON,NONE,NONE,NIKON,as you can feel yourself is very light it's only 120 grams,grams,4169;WAITING;NONE,0,4169;WAITING;NONE,0
2912,1435307026,186,PASSIVE,PRESENT_X,NIKON,NOVICE,NONE,NONE,NIKON,NONE,NONE,NIKON,good,NO_KEYWORD,WAITING,NONE,NONE,NONE,NIKON,NIKON,SERVICE_COUNTER,SERVICE_COUNTER,NONE,NO_KEYWORD,4191;WAITING;NONE,0,4191;WAITING;NONE,0
2913,1435307054,186,PASSIVE,WAITING,NONE,NOVICE,NONE,NONE,SONY,NONE,NONE,SERVICE_COUNTER,excuse me,NO_KEYWORD,PRESENT_X,SONY,NONE,NONE,SONY,SERVICE_COUNTER,SONY,SONY,yes,NO_KEYWORD,4209;WAITING;NONE,0,4209;WAITING;NONE,0
2914,1435307062,186,PASSIVE,PRESENT_X,SONY,NOVICE,NONE,NONE,SONY,NONE,NONE,SONY,how much this camera,camera,PRESENT_X,SONY,NONE,NONE,SONY,NONE,NONE,SONY,550 dollars,dollars,4212;WAITING;NONE,0,4212;WAITING;NONE,0
2915,1435307071,186,PASSIVE,PRESENT_X,SONY,NOVICE,NONE,NONE,SONY,NONE,NONE,SONY,is this easy to use,NO_KEYWORD,PRESENT_X,SONY,NONE,NONE,SONY,NONE,NONE,SONY,yes it has 9 different preset mode for automatic settings but you can also set it manually,different preset mode;automatic settings,4223;WAITING;NONE,0,4223;WAITING;NONE,0
2916,1435307083,186,PASSIVE,PRESENT_X,SONY,NOVICE,NONE,NONE,SONY,NONE,NONE,SONY,what are the colors do you have,colors,PRESENT_X,SONY,NONE,NONE,SONY,NONE,NONE,SONY,it comes in silver white and black,NO_KEYWORD,4235;WAITING;NONE,0,4235;WAITING;NONE,0
2917,1435307115,186,PASSIVE,PRESENT_X,SONY,NOVICE,NONE,NONE,SONY,NONE,NONE,SONY,NONE,NO_KEYWORD,WAITING,NONE,NONE,NONE,SONY,SONY,SERVICE_COUNTER,SERVICE_COUNTER,if you need any more help let me know,help,4264;WAITING;NONE,0,4264;WAITING;NONE,0
2918,1435307119,186,PASSIVE,WAITING,NONE,NOVICE,NONE,NONE,SONY,SONY,SERVICE_COUNTER,SERVICE_COUNTER,ok,ok,WAITING,NONE,NONE,NONE,SONY,SONY,SERVICE_COUNTER,SERVICE_COUNTER,NONE,NO_KEYWORD,4268;WAITING;NONE,0,4268;WAITING;NONE,0
2919,1435307148,186,PASSIVE,WAITING,NONE,NOVICE,NIKON,CANON,CANON,NONE,NONE,SERVICE_COUNTER,NONE,NO_KEYWORD,WAITING,NONE,NIKON,DOOR,DOOR,NONE,NONE,SERVICE_COUNTER,NONE,NO_KEYWORD,4298;WAITING;NONE,0,4298;WAITING;NONE,0
2920,1435564964,190,PASSIVE,WAITING,NONE,NOVICE,DOOR,SONY,SONY,NONE,NONE,SERVICE_COUNTER,NONE,NO_KEYWORD,WAITING,NONE,NONE,NONE,SONY,NONE,NONE,SERVICE_COUNTER,NONE,NO_KEYWORD,4314;WAITING;NONE,0,4314;WAITING;NONE,0
2921,1435564974,190,PASSIVE,WAITING,NONE,NOVICE,SONY,CANON,CANON,NONE,NONE,SERVICE_COUNTER,NONE,NO_KEYWORD,WAITING,NONE,NONE,NONE,CANON,NONE,NONE,SERVICE_COUNTER,NONE,NO_KEYWORD,4323;WAITING;NONE,0,4323;WAITING;NONE,0
2922,1435564989,190,PASSIVE,WAITING,NONE,NOVICE,CANON,NIKON,NIKON,NONE,NONE,SERVICE_COUNTER,NONE,NO_KEYWORD,WAITING,NONE,NONE,NONE,NIKON,NONE,NONE,SERVICE_COUNTER,NONE,NO_KEYWORD,4337;WAITING;NONE,0,4337;WAITING;NONE,0
2923,1435565001,190,PASSIVE,WAITING,NONE,NOVICE,NONE,NONE,NIKON,NONE,NONE,SERVICE_COUNTER,excuse me,NO_KEYWORD,PRESENT_X,NIKON,NONE,NONE,NIKON,SERVICE_COUNTER,NIKON,NIKON,yes how can I help you,NO_KEYWORD,4348;WAITING;NONE,0,4348;WAITING;NONE,0
2924,1435565006,190,PASSIVE,PRESENT_X,NIKON,NOVICE,NONE,NONE,NIKON,NONE,NONE,NIKON,yes I'd like to know more about this camera,camera,PRESENT_X,NIKON,NONE,NONE,NIKON,NONE,NONE,NIKON,what do you like to know more,NO_KEYWORD,4354;WAITING;NONE,0,4354;WAITING;NONE,0
2925,1435565013,190,PASSIVE,PRESENT_X,NIKON,NOVICE,NONE,NONE,NIKON,NONE,NONE,NIKON,can I take it easy pictures with this camera,camera;easy pictures,PRESENT_X,NIKON,NONE,NONE,NIKON,NONE,NONE,NIKON,this camera is actually for beginner user it has auto mode which is good for different kind of situation like beach and snow and also have some retouch effect as well,retouch effect;auto mode;beginner user;different kind;situation;camera;snow;beach,4362;WAITING;NONE,0,4362;WAITING;NONE,0
2926,1435565041,190,PASSIVE,PRESENT_X,NIKON,NOVICE,NONE,NONE,NIKON,NONE,NONE,NIKON,I'm a beginner so I don't know too much about cameras is it easy to use for me,beginner;cameras,PRESENT_X,NIKON,NONE,NONE,NIKON,NONE,NONE,NIKON,yes you can just shoot directly at the object and it will auto adjusted for you,object,4393;WAITING;NONE,0,4393;WAITING;NONE,0
2927,1435565057,190,PASSIVE,PRESENT_X,NIKON,NOVICE,NONE,NONE,NIKON,NONE,NONE,NIKON,does it adjust automatically,NO_KEYWORD,PRESENT_X,NIKON,NONE,NONE,NIKON,NONE,NONE,NIKON,yes it does,NO_KEYWORD,4404;WAITING;NONE,0,4404;WAITING;NONE,0
2928,1435565063,190,PASSIVE,PRESENT_X,NIKON,NOVICE,NONE,NONE,NIKON,NONE,NONE,NIKON,good and what kind of film does it take,kind;film,PRESENT_X,NIKON,NONE,NONE,NIKON,NONE,NONE,NIKON,what do you mean,NO_KEYWORD,4416;WAITING;NONE,0,4416;WAITING;NONE,0
2929,1435565075,190,PASSIVE,PRESENT_X,NIKON,NOVICE,NONE,NONE,NIKON,NONE,NONE,NIKON,does it take film or does it take smart Media or,smart Media;film,PRESENT_X,NIKON,NONE,NONE,NIKON,NONE,NONE,NIKON,it's a digital camera ,NO_KEYWORD,4423;WAITING;NONE,0,4423;WAITING;NONE,0
2930,1435565080,190,PASSIVE,PRESENT_X,NIKON,NOVICE,NONE,NONE,NIKON,NONE,NONE,NIKON,okay okay digital camera no film but in ok,digital camera;ok;film,PRESENT_X,NIKON,NONE,NONE,NIKON,NONE,NONE,NIKON,NONE,NO_KEYWORD,4433;WAITING;NONE,0,4433;WAITING;NONE,0
2931,1435565089,190,PASSIVE,PRESENT_X,NIKON,NOVICE,NONE,NONE,NIKON,NONE,NONE,NIKON,pretty light,pretty light,PRESENT_X,NIKON,NONE,NONE,NIKON,NONE,NONE,NIKON,yes it weighs only 120 grams,grams,4433;WAITING;NONE,0,4433;WAITING;NONE,0
2932,1435565097,190,PASSIVE,PRESENT_X,NIKON,NOVICE,NONE,NONE,NIKON,NONE,NONE,NIKON,and what is the price on this,price,PRESENT_X,NIKON,NONE,NONE,NIKON,NONE,NONE,NIKON,This one is very affordable it just cost $68,NO_KEYWORD,4433;WAITING;NONE,0,4433;WAITING;NONE,0
2933,1435565108,190,PASSIVE,PRESENT_X,NIKON,NOVICE,NONE,NONE,NIKON,NONE,NONE,NIKON,68 dollars pretty cheap thank you very much,dollars;thank,WAITING,NONE,NONE,NONE,NIKON,NIKON,SERVICE_COUNTER,SERVICE_COUNTER,you are welcome,NO_KEYWORD,4433;WAITING;NONE,0,4433;WAITING;NONE,0
2934,1435565201,191,PASSIVE,WAITING,NONE,ADVANCED,DOOR,CANON,CANON,NONE,NONE,SERVICE_COUNTER,NONE,NO_KEYWORD,PRESENT_X,CANON,NONE,NONE,CANON,SERVICE_COUNTER,CANON,CANON,may I help you,NO_KEYWORD,4433;WAITING;NONE,0,4433;WAITING;NONE,0
2935,1435565215,191,PASSIVE,PRESENT_X,CANON,ADVANCED,NONE,NONE,CANON,SERVICE_COUNTER,CANON,CANON,is this camera good for taking or how many colors do you have in this camera,camera;colors,PRESENT_X,CANON,NONE,NONE,CANON,NONE,NONE,CANON,there's only one color for this camera just black ,camera;color,4433;WAITING;NONE,0,4433;WAITING;NONE,0
2936,1435565229,191,PASSIVE,PRESENT_X,CANON,ADVANCED,NONE,NONE,CANON,NONE,NONE,CANON,k just black ok,black ok,PRESENT_X,CANON,NONE,NONE,CANON,NONE,NONE,CANON,NONE,NO_KEYWORD,4433;WAITING;NONE,0,4433;WAITING;NONE,0
2937,1435565232,191,PASSIVE,PRESENT_X,CANON,ADVANCED,NONE,NONE,CANON,NONE,NONE,CANON,fender what is the weight for this camera,fender;camera;weight,PRESENT_X,CANON,NONE,NONE,CANON,NONE,NONE,CANON,just a body only is 950 grams and you have to buy extra lens,extra lens;grams;body,4433;WAITING;NONE,0,4433;WAITING;NONE,0
2938,1435565246,191,PASSIVE,PRESENT_X,CANON,ADVANCED,NONE,NONE,CANON,NONE,NONE,CANON,OK lens right,OK lens,PRESENT_X,CANON,NONE,NONE,CANON,NONE,NONE,CANON,NONE,NO_KEYWORD,4533;WAITING;NONE,0,4533;WAITING;NONE,0
2939,1435565251,191,PASSIVE,PRESENT_X,CANON,ADVANCED,NONE,NONE,CANON,NONE,NONE,CANON,and what is the price on this,price,PRESENT_X,CANON,NONE,NONE,CANON,NONE,NONE,CANON,this one just about the body only it's $2000,body,4534;WAITING;NONE,0,4534;WAITING;NONE,0
2940,1435565259,191,PASSIVE,PRESENT_X,CANON,ADVANCED,NONE,NONE,CANON,NONE,NONE,CANON,that's pretty expensive okay let me look at some of the cameras,cameras,WAITING,NONE,NONE,NONE,CANON,CANON,SERVICE_COUNTER,SERVICE_COUNTER,please let me know if you need any more help thank you,help,4550;WAITING;NONE,0,4550;WAITING;NONE,0
2941,1435565269,191,PASSIVE,WAITING,NONE,ADVANCED,NONE,NONE,CANON,CANON,SERVICE_COUNTER,SERVICE_COUNTER,thank you I will,NO_KEYWORD,WAITING,NONE,NONE,NONE,CANON,CANON,SERVICE_COUNTER,SERVICE_COUNTER,NONE,NO_KEYWORD,4551;WAITING;NONE,0,4551;WAITING;NONE,0
2942,1435565277,191,PASSIVE,WAITING,NONE,ADVANCED,NONE,NONE,NIKON,NONE,NONE,SERVICE_COUNTER,excuse me,NO_KEYWORD,PRESENT_X,NIKON,NONE,NONE,NIKON,SERVICE_COUNTER,NIKON,NIKON,yes,NO_KEYWORD,4562;WAITING;NONE,0,4562;WAITING;NONE,0
2943,1435565282,191,PASSIVE,PRESENT_X,NIKON,ADVANCED,NONE,NONE,NIKON,NONE,NONE,NIKON,is this a Nikon Coolpix S 2800 is this the newest and the price what is the price on this,Nikon Coolpix;price,PRESENT_X,NIKON,NONE,NONE,NIKON,NONE,NONE,NIKON,this one is only $68,NO_KEYWORD,4574;WAITING;NONE,0,4574;WAITING;NONE,0
2944,1435565299,191,PASSIVE,PRESENT_X,NIKON,ADVANCED,NONE,NONE,NIKON,NONE,NONE,NIKON,okay $68 pretty good price,pretty good price,PRESENT_X,NIKON,NONE,NONE,NIKON,NONE,NONE,NIKON,NONE,NO_KEYWORD,4587;WAITING;NONE,0,4587;WAITING;NONE,0
2945,1435565305,191,PASSIVE,PRESENT_X,NIKON,ADVANCED,NONE,NONE,NIKON,NONE,NONE,NIKON,and how many megapixels does it have,megapixels,PRESENT_X,NIKON,NONE,NONE,NIKON,NONE,NONE,NIKON,this one is 20.1 megapixels so it's really good for a high resolution camera ,high resolution camera;megapixels,4601;WAITING;NONE,0,4601;WAITING;NONE,0
2946,1435565319,191,PASSIVE,PRESENT_X,NIKON,ADVANCED,NONE,NONE,NIKON,NONE,NONE,NIKON,good good good and it has the optical zoom,optical zoom;good good good,PRESENT_X,NIKON,NONE,NONE,NIKON,NONE,NONE,NIKON,yes it has up to 5 times optical zoom,times optical zoom,4609;WAITING;NONE,0,4609;WAITING;NONE,0
2947,1435565327,191,PASSIVE,PRESENT_X,NIKON,ADVANCED,NONE,NONE,NIKON,NONE,NONE,NIKON,okay and what kind of manual settings does it have,manual settings;kind,PRESENT_X,NIKON,NONE,NONE,NIKON,NONE,NONE,NIKON,it's very limited it's more for the auto mode,auto mode,4619;WAITING;NONE,0,4619;WAITING;NONE,0
2948,1435565337,191,PASSIVE,PRESENT_X,NIKON,ADVANCED,NONE,NONE,NIKON,NONE,NONE,NIKON,okay okay okay thank you,okay okay thank,WAITING,NONE,NONE,NONE,NIKON,NIKON,SERVICE_COUNTER,SERVICE_COUNTER,you are welcome,NO_KEYWORD,4623;WAITING;NONE,0,4623;WAITING;NONE,0
2949,1435565355,191,PASSIVE,WAITING,NONE,ADVANCED,NONE,NONE,SONY,NONE,NONE,SERVICE_COUNTER,thank you very much,NO_KEYWORD,WAITING,NONE,SONY,DOOR,DOOR,NONE,NONE,SERVICE_COUNTER,thank you for visiting,NO_KEYWORD,4639;WAITING;NONE,0,4639;WAITING;NONE,0
2950,1435565385,192,PASSIVE,WAITING,NONE,ADVANCED,NONE,NONE,DOOR,NONE,NONE,SERVICE_COUNTER,hello,hello,WAITING,NONE,DOOR,NIKON,NIKON,NONE,NONE,SERVICE_COUNTER,hello how can I help you today,NO_KEYWORD,4647;WAITING;NONE,0,4647;WAITING;NONE,0
2951,1435565388,192,PASSIVE,WAITING,NONE,ADVANCED,DOOR,NIKON,NIKON,NONE,NONE,SERVICE_COUNTER,yes can you explain this camera to me,camera,PRESENT_X,NIKON,NONE,NONE,NIKON,SERVICE_COUNTER,NIKON,NIKON,yes this one is a point and shoot camera perfect for beginner users and it has 18 preset modes,preset modes;beginner users;camera;point,4652;WAITING;NONE,0,4652;WAITING;NONE,0
2952,1435565402,192,PASSIVE,PRESENT_X,NIKON,ADVANCED,NONE,NONE,NIKON,NONE,NONE,NIKON,okay I'm looking for a camera for my wife and she's not very good with a camera but I know a lot about cameras but she doesn't is this good for beginners,camera;wife;cameras;beginners,PRESENT_X,NIKON,NONE,NONE,NIKON,NONE,NONE,NIKON,this one is really good for a beginner it though so it auto adjust its setting,beginner;auto;setting,4676;WAITING;NONE,0,4676;WAITING;NONE,0
2953,1435565422,192,PASSIVE,PRESENT_X,NIKON,ADVANCED,NONE,NONE,NIKON,NONE,NONE,NIKON,K and what is the glamour retouch effect,glamour retouch effect,PRESENT_X,NIKON,NONE,NONE,NIKON,NONE,NONE,NIKON,for instance if your wife once you take picture of herself and has skin softening effect so her skin is smoother,instance;wife;effect;skin;picture,4696;WAITING;NONE,0,4696;WAITING;NONE,0
2954,1435565436,192,PASSIVE,PRESENT_X,NIKON,ADVANCED,NONE,NONE,NIKON,NONE,NONE,NIKON,good that's a good effect okay how about the optical zooms,optical zooms;good effect,PRESENT_X,NIKON,NONE,NONE,NIKON,NONE,NONE,NIKON,it goes up to 5 times optical zoom so it's good for long distance shooting,times optical zoom;long distance;shooting,4715;WAITING;NONE,0,4715;WAITING;NONE,0
2955,1435565455,192,PASSIVE,PRESENT_X,NIKON,ADVANCED,NONE,NONE,NIKON,NONE,NONE,NIKON,okay thank you let me look at some other cameras,cameras,WAITING,NONE,NONE,NONE,NIKON,NIKON,SERVICE_COUNTER,SERVICE_COUNTER,please let me know if you need any more help,help,4720;WAITING;NONE,0,4720;WAITING;NONE,0
2956,1435565461,192,PASSIVE,WAITING,NONE,ADVANCED,NONE,NONE,NIKON,NIKON,SERVICE_COUNTER,SERVICE_COUNTER,thank you,NO_KEYWORD,WAITING,NONE,NONE,NONE,NIKON,NIKON,SERVICE_COUNTER,SERVICE_COUNTER,NONE,NO_KEYWORD,4721;WAITING;NONE,0,4721;WAITING;NONE,0
2957,1435565465,192,PASSIVE,WAITING,NONE,ADVANCED,NIKON,SONY,SONY,NONE,NONE,SERVICE_COUNTER,NONE,NO_KEYWORD,WAITING,NONE,NIKON,SONY,SONY,NONE,NONE,SERVICE_COUNTER,NONE,NO_KEYWORD,4728;WAITING;NONE,0,4728;WAITING;NONE,0
2958,1435565469,192,PASSIVE,WAITING,NONE,ADVANCED,NONE,NONE,SONY,NONE,NONE,SERVICE_COUNTER,excuse me,NO_KEYWORD,PRESENT_X,SONY,NONE,NONE,SONY,SERVICE_COUNTER,SONY,SONY,yes,NO_KEYWORD,4733;WAITING;NONE,0,4733;WAITING;NONE,0
2959,1435565476,192,PASSIVE,PRESENT_X,SONY,ADVANCED,NONE,NONE,SONY,SERVICE_COUNTER,SONY,SONY,how much is this camera,camera,PRESENT_X,SONY,NONE,NONE,SONY,NONE,NONE,SONY,this one cost $550,cost,4738;WAITING;NONE,0,4738;WAITING;NONE,0
2960,1435565484,192,PASSIVE,PRESENT_X,SONY,ADVANCED,NONE,NONE,SONY,NONE,NONE,SONY,$550 a little more expensive for my wife how many colors does it come in,wife;colors,PRESENT_X,SONY,NONE,NONE,SONY,NONE,NONE,SONY,It comes in 3 colors silver white and black,colors,4754;WAITING;NONE,0,4754;WAITING;NONE,0
2961,1435565497,192,PASSIVE,PRESENT_X,SONY,ADVANCED,NONE,NONE,SONY,NONE,NONE,SONY,K and do what manual settings what are the manual settings on this,settings;manual settings,PRESENT_X,SONY,NONE,NONE,SONY,NONE,NONE,SONY,it has full manual control so you can control the aperture and the focus of the camera,aperture;manual control;camera;focus,4768;WAITING;NONE,0,4768;WAITING;NONE,0
2962,1435565517,192,PASSIVE,PRESENT_X,SONY,ADVANCED,NONE,NONE,SONY,NONE,NONE,SONY,good okay well let me take this catalog with me and I will come back and give you my answer,good okay;answer;catalog,WAITING,NONE,NONE,NONE,SONY,SONY,SERVICE_COUNTER,SERVICE_COUNTER,you're welcome,NO_KEYWORD,4792;WAITING;NONE,0,4792;WAITING;NONE,0
2963,1435565565,193,PASSIVE,WAITING,NONE,ADVANCED,NONE,NONE,DOOR,NONE,NONE,SERVICE_COUNTER,hello,hello,WAITING,NONE,DOOR,CANON,CANON,NONE,NONE,SERVICE_COUNTER,good morning,good morning,4808;WAITING;NONE,0,4808;WAITING;NONE,0
2964,1435565570,193,PASSIVE,WAITING,NONE,ADVANCED,NONE,NONE,CANON,NONE,NONE,SERVICE_COUNTER,excuse me could you explain this camera to me,camera,PRESENT_X,CANON,NONE,NONE,CANON,SERVICE_COUNTER,CANON,CANON,Of course this is a Canon EOS 5d it's professional camera and it has full manual settings,Canon EOS;professional camera;manual settings;course,4814;WAITING;NONE,0,4814;WAITING;NONE,0
2965,1435565590,193,PASSIVE,PRESENT_X,CANON,ADVANCED,NONE,NONE,CANON,NONE,NONE,CANON,KN what is the price on it,KN;price,PRESENT_X,CANON,NONE,NONE,CANON,NONE,NONE,CANON,Just the body only it cost $2000 and you have to buy extra less,body,4837;WAITING;NONE,0,4837;WAITING;NONE,0
2966,1435565597,193,PASSIVE,PRESENT_X,CANON,ADVANCED,NONE,NONE,CANON,NONE,NONE,CANON,when and how much does the or what is the long exposure on this,long exposure,PRESENT_X,CANON,NONE,NONE,CANON,NONE,NONE,CANON,it goes up the 30 seconds of long exposure and he also has bulb mode so you can hold the exposure as long as you want,bulb mode;long exposure,4856;WAITING;NONE,0,4856;WAITING;NONE,0
2967,1435565616,193,PASSIVE,PRESENT_X,CANON,ADVANCED,NONE,NONE,CANON,NONE,NONE,CANON,what is the iso setting on it,setting,PRESENT_X,CANON,NONE,NONE,CANON,NONE,NONE,CANON,it goes up to 6400 and it has very low noise,noise,4867;WAITING;NONE,0,4867;WAITING;NONE,0
2968,1435565627,193,PASSIVE,PRESENT_X,CANON,ADVANCED,NONE,NONE,CANON,NONE,NONE,CANON,okay thank you let me think about that,NO_KEYWORD,PRESENT_X,CANON,NONE,NONE,CANON,NONE,NONE,CANON,it's about you and me cost $2000 and you have to buy extra less,NO_KEYWORD,4874;WAITING;NONE,0,4874;WAITING;NONE,0
2969,1435565638,193,PASSIVE,PRESENT_X,CANON,ADVANCED,NONE,NONE,MIDDLE,NONE,NONE,CANON,excuse me you have two other cameras which is cheapest,cameras,PRESENT_X,NIKON,NONE,NONE,NIKON,NONE,NONE,NIKON,this one is the cheapest,NO_KEYWORD,4884;WAITING;NONE,0,4884;WAITING;NONE,0
2970,1435565645,193,PASSIVE,FACE_TO_FACE,NONE,ADVANCED,NONE,NONE,NIKON,NONE,NONE,NIKON,okay,NO_KEYWORD,PRESENT_X,NIKON,NONE,NONE,NIKON,NONE,NONE,NIKON,NONE,NO_KEYWORD,4888;WAITING;NONE,0,4888;WAITING;NONE,0
2971,1435565648,193,PASSIVE,PRESENT_X,NIKON,ADVANCED,NONE,NONE,NIKON,NONE,NONE,NIKON,and what is the price on this,price,PRESENT_X,NIKON,NONE,NONE,NIKON,NONE,NONE,NIKON,this one cost $68 ,cost,4891;WAITING;NONE,0,4891;WAITING;NONE,0
2972,1435565652,193,PASSIVE,PRESENT_X,NIKON,ADVANCED,NONE,NONE,NIKON,NONE,NONE,NIKON,NONE,NO_KEYWORD,PRESENT_X,NIKON,NONE,NONE,NIKON,NONE,NONE,NIKON,and this is a fully automatic camera,fully automatic camera,4892;WAITING;NONE,0,4892;WAITING;NONE,0
2973,1435565654,193,PASSIVE,PRESENT_X,NIKON,ADVANCED,NONE,NONE,NIKON,NONE,NONE,NIKON,okay,NO_KEYWORD,PRESENT_X,NIKON,NONE,NONE,NIKON,NONE,NONE,NIKON,NONE,NO_KEYWORD,4899;WAITING;NONE,0,4899;WAITING;NONE,0
2974,1435565659,193,PASSIVE,PRESENT_X,NIKON,ADVANCED,NONE,NONE,NIKON,NONE,NONE,NIKON,and how many megapixels does it have,megapixels,PRESENT_X,NIKON,NONE,NONE,NIKON,NONE,NONE,NIKON,This one has 20.1 megapixel,megapixel,4904;WAITING;NONE,0,4904;WAITING;NONE,0
